Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,26,"Ores, slag and ash",0,,,,,,,,184268333,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0,,,,,,,,94580692,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,18,Cocoa and cocoa preparations,0,,,,,,,,5283220,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,29,Organic chemicals,0,,,,,,,,850197220,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,,,,,,112017328,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,30,Pharmaceutical products,0,,,,,,,,816382497,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,0,,,,,,,,7130788,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,,,,,,177421769,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,38,Chemical products n.e.s.,0,,,,,,,,252720971,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,,,,,,,,7653404,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",0,,,,,,,,7261286,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,39,Plastics and articles thereof,0,,,,,,,,425649189,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,,,,,,40739062,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,0,,,,,,,,27156802,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,37,Photographic or cinematographic goods,0,,,,,,,,1564394,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,203839772,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",0,,,,,,,,142240914,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,44,Wood and articles of wood; wood charcoal,0,,,,,,,,19908554,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,1,Animals; live,0,,,,,,,,656539,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",0,,,,,,,,266581680,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",0,,,,,,,,9575870,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,0,,,,,,,,96311911,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,43,Furskins and artificial fur; manufactures thereof,0,,,,,,,,2940,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,10,Cereals,0,,,,,,,,1061870439,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,,,,,,83637776,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,,,,,,5914,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,,,,,,236333,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,45,Cork and articles of cork,0,,,,,,,,116175,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,52,Cotton,0,,,,,,,,531174134,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,,,,,,27226796,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,54,Man-made filaments,0,,,,,,,,202344534,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,50,Silk,0,,,,,,,,10635448,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,,,,,,13367577,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,55,Man-made staple fibres,0,,,,,,,,147363998,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,,,,,20826837,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,57,Carpets and other textile floor coverings,0,,,,,,,,121352097,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0,,,,,,,,142004697,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,0,,,,,,,,471532898,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,,,,,25127180,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,,,,,26279950,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,0,,,,,,,,679394231,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,5,Animal originated products; not elsewhere specified or included,0,,,,,,,,16875352,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,17,Sugars and sugar confectionery,0,,,,,,,,66647848,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,0,,,,,,,,90914824,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,,,,,,36076182,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,,,,,17415020,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,60,Fabrics; knitted or crocheted,0,,,,,,,,14060931,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,,,,,,313409523,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,65,Headgear and parts thereof,0,,,,,,,,2643626,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,0,,,,,,,,146431576,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,,,,,100785378,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,69,Ceramic products,0,,,,,,,,42967814,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,,,,,3444027489,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,,,,,167276,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,,,,,,36846969,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,70,Glass and glassware,0,,,,,,,,41968427,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,2,Meat and edible meat offal,0,,,,,,,,308815495,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,47966178,,,0
HS,2013,201306,13-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",0,,,,,,,,116244214,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,0,,,,,,,,625842600,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,0,,,,,,,,153235027,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,73,Iron or steel articles,0,,,,,,,,482426952,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,76,Aluminium and articles thereof,0,,,,,,,,123502182,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,78,Lead and articles thereof,0,,,,,,,,6651297,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,79,Zinc and articles thereof,0,,,,,,,,22139090,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,81,"Metals; n.e.s., cermets and articles thereof",0,,,,,,,,3370956,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,75,Nickel and articles thereof,0,,,,,,,,58294543,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,80,Tin; articles thereof,0,,,,,,,,1184246,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,83,Metal; miscellaneous products of base metal,0,,,,,,,,31232121,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,,,,,60365173,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,,,,,940908430,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,,,,,703096412,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,,,,,45924218,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,,,,,863207614,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,88,"Aircraft, spacecraft and parts thereof",0,,,,,,,,209701027,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,89,"Ships, boats and floating structures",0,,,,,,,,532920911,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,0,,,,,,,,826799,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,159573404,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,91,Clocks and watches and parts thereof,0,,,,,,,,5706898,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,97,Works of art; collectors' pieces and antiques,0,,,,,,,,17397256,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,99,Commodities not specified according to kind,0,,,,,,,,55857368,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,0,,,,,,,,33954552,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,,,,,63266770,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,93,Arms and ammunition; parts and accessories thereof,0,,,,,,,,4001997,,,0
HS,2013,201304,13-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",0,,,,,,,,15535525,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0,,,,,,,,114188175,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,,,,,,4709941609,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,24,Tobacco and manufactured tobacco substitutes,0,,,,,,,,88548479,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",0,,,,,,,,171722842,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,,,,,,164521578,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,29,Organic chemicals,0,,,,,,,,979192536,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,30,Pharmaceutical products,0,,,,,,,,891270468,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,,,,,,191322098,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,0,,,,,,,,7619964,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,,,,,,43982287,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,,,,,,120639139,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,,,,,,,,6765503,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,38,Chemical products n.e.s.,0,,,,,,,,240721679,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,37,Photographic or cinematographic goods,0,,,,,,,,1480550,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,0,,,,,,,,31017243,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,39,Plastics and articles thereof,0,,,,,,,,444612854,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,43,Furskins and artificial fur; manufactures thereof,0,,,,,,,,31472,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,0,,,,,,,,115750941,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",0,,,,,,,,173174542,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,224540550,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,44,Wood and articles of wood; wood charcoal,0,,,,,,,,24388944,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,,,,,,678,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,45,Cork and articles of cork,0,,,,,,,,156397,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,,,,,,173481,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,1,Animals; live,0,,,,,,,,1115188,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,372092630,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,2,Meat and edible meat offal,0,,,,,,,,352985566,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",0,,,,,,,,6077137,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",0,,,,,,,,114342291,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,9,"Coffee, tea, mate and spices",0,,,,,,,,218321921,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,45318153,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,5,Animal originated products; not elsewhere specified or included,0,,,,,,,,8383812,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,7,Vegetables and certain roots and tubers; edible,0,,,,,,,,104872661,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,17,Sugars and sugar confectionery,0,,,,,,,,91379483,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,10,Cereals,0,,,,,,,,972956518,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0,,,,,,,,143811016,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,,,,,,28434452,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,18,Cocoa and cocoa preparations,0,,,,,,,,5179882,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,,,,,,4244642,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",0,,,,,,,,167568010,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,,,,,,37161110,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",0,,,,,,,,9217347,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,22,"Beverages, spirits and vinegar",0,,,,,,,,32068345,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,0,,,,,,,,87886686,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",0,,,,,,,,207622475,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,,,,,,172387068,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,,,,,,,,41191534,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,,,,,,5455872591,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,21,Miscellaneous edible preparations,0,,,,,,,,40657152,,,0
HS,2013,201307,13-Jul,2,0,2,Exports,699,India,,0,World,,,,,,,,,24,Tobacco and manufactured tobacco substitutes,0,,,,,,,,81390848,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,,,,,,84224332,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,,,,,,13596632,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,,,,,,23505589,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,50,Silk,0,,,,,,,,11624765,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,52,Cotton,0,,,,,,,,574916229,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,54,Man-made filaments,0,,,,,,,,192535836,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,,,,,21727876,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,55,Man-made staple fibres,0,,,,,,,,159683813,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,0,,,,,,,,511579517,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,57,Carpets and other textile floor coverings,0,,,,,,,,137968297,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,,,,,23359553,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,,,,,30106402,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,,,,,18024218,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,60,Fabrics; knitted or crocheted,0,,,,,,,,18230950,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,0,,,,,,,,677628721,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,0,,,,,,,,178377302,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,,,,,,319438532,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,,,,,,34586980,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,65,Headgear and parts thereof,0,,,,,,,,3978584,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,,,,,92749,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,,,,,107355171,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,69,Ceramic products,0,,,,,,,,42717317,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,70,Glass and glassware,0,,,,,,,,46109749,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,0,,,,,,,,696219209,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,,,,,3287886504,,,0
HS,2013,201305,13-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,73,Iron or steel articles,0,,,,,,,,544249514,,,0
